ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date
2605,İZMIR LANDFILL GAS (LFG) CAPTURE AND UTILIZATION PROJECT,Multiple Proponents,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,Turkey,618042,Middle East,10/26/2022,10/25/2019,10/24/2026
2606,Fujian Qingliu IFM (conversion of logged to protected forest) Project,"Fujian Qingliu Forestry Co., Ltd.",Agriculture Forestry and Other Land Use,IFM,VM0010,Registered,China,101521,Asia,5/16/2022,1/1/2017,12/31/2046
2601,EnviroServ- Chloorkop Landfill Gas Recovery Project,EnviroServ Waste Management,Waste handling and disposal,,ACM0001,Registered,South Africa,72643,Africa,4/20/2022,,
2591,Yongkang huachuan MSW landfill site LFG comprehensive utilization project,"Henan BCCY Environmental Energy CO.,LTD.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.D.; AMS-III.G.,Registered,China,48363,Asia,10/8/2022,9/9/2020,9/8/2030
2592,Hongya MSW landfill site biogas power generation project,"Henan BCCY Environmental Energy CO.,LTD.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.D.; AMS-III.G.,Registered,China,52132,Asia,1/31/2022,4/2/2021,4/1/2031
2593,Botou Hengjie MSW landfill site LFG comprehensive utilization project,"Henan BCCY Environmental Energy CO.,LTD.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.D.; AMS-III.G.,Registered,China,35034,Asia,4/21/2022,11/10/2020,11/9/2030
2594,Viet Nam Improved Cookstove Project by KCM – Improved Cookstove Project in Yen Bai Province – CPA 007,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Registered,Viet Nam,43664,Asia,2/5/2023,1/18/2020,1/17/2030
2595,Viet Nam Improved Cookstove Project by KCM – Improved Cookstove Project in Yen Bai Province – CPA 008,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Registered,Viet Nam,43470,Asia,2/20/2023,1/18/2020,1/17/2030
2588,Taiba N’Diaye Wind Power,Parc Eolien Taiba N’Diaye S.A.U,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Senegal,243965,Africa,1/25/2022,12/9/2019,12/8/2029
2581,Grouped projects for Mekong River Delta Water Purifier,Sustainability Investment Promotion and Development Joint Stock Company,Energy demand,,AMS-I.E.; AMS-III.AV.,Registered,Viet Nam,1202693,Asia,7/25/2022,11/10/2021,11/9/2031
2582,Zhijiang Shibaoshan LFG Power Generation Project,"Zhijiang Xinzhongshui Chufeng Environmental Protection Technology Co., Ltd",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.D.; AMS-III.G.,Registered,China,44138,Asia,3/7/2022,1/11/2021,1/10/2031
2576,Montes del Este afforestation through high quality timber in degraded grasslands,Fideicomiso Financiero Forestal Montes del Este,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Uruguay,38000,Latin America,6/14/2023,10/30/2016,10/29/2076
2573,SANTIAGO PONIENTE LANDFILL GAS  PROJECT,Veolia Su Chile S.A,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,Chile,333251,Latin America,11/18/2024,4/14/2022,4/13/2029
2571,Renewable Electricity Grouped Project in Africa,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Tanzania,10208,Africa,11/9/2022,2/9/2021,2/8/2028
2566,The Serra do Amolar REDD+ Project,Instituto Homem Pantaneiro,Agriculture Forestry and Other Land Use,REDD,VM0015,Registered,Brazil,90592,Latin America,4/21/2023,7/1/2016,6/30/2046
2567,Soc Son Waste to Power Plant Project,Multiple Proponents,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0022,Registered,Viet Nam,544076,Asia,8/23/2023,7/24/2022,7/23/2029
2565,Yunnan Qiubei Afforestation Project,Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,China,135706,Asia,12/15/2022,6/1/2017,5/31/2077
2556,Southern Paraguay Sustainable Afforestation Project,SAIFF Hold Co. Ltd.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Paraguay,170514,Latin America,5/8/2023,11/18/2016,11/17/2046
2554,CNG AgriCarbon Rewards Programme,Anthesis B.V.,Agriculture Forestry and Other Land Use,ALM,VM0042,Registered,South Africa,23161,Africa,3/11/2025,7/4/2018,7/3/2068
2548,Grouped projects for Improved cookstove for climate and community action,Sustainability Investment Promotion and Development Joint Stock Company,Energy demand,,AMS-II.G.,Registered,Viet Nam,52083,Asia,3/4/2022,11/1/2021,10/31/2031
2547,ACAP Albania Vjosë-Nartë A/R project,Carbon Sink Group s.r.l.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Albania,30,Europe,10/13/2022,1/19/2021,1/18/2041
2540,Improved cookstoves for Burundi restaurants,OBEN EAC S.A,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,Burundi,661007,Africa,7/13/2022,2/3/2020,2/2/2027
2537,Gansu Gaotai Biogas Recovery and Utilization Project,"Gansu Founder Energy Conservation Sci&Tech Service Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-III.D.,Registered,China,31631,Asia,12/16/2021,11/1/2019,10/31/2026
2533,Improved Cookstove Programme by SDG13 in India,SDG 13 Ventures Pte. Ltd.,Energy demand,,VMR0006,Registered,India,1966523,Asia,7/2/2022,1/1/2022,12/31/2031
2535,Skyridge Farms Advanced Solid Separation Project,Skyridge Farms,"Livestock, enteric fermentation, and manure management",,AMS-III.Y; VMR0003,Registered,United States,10000,North America,5/8/2023,10/23/2019,10/22/2026
2527,Maesod Wastewater Treatment and Biogas Utilisation Project,Thai Wah Public Company Limited,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.C.; AMS-I.D.; AMS-III.H.,Registered,Thailand,53241,Asia,12/2/2024,3/22/2020,3/21/2027
2525,Ziyang LFG Power Generation Project,Ziyang Oasis Xinzhongshui Environmental Protection Technology Co. Ltd.,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,China,81291,Asia,3/29/2022,3/15/2020,3/14/2030
2521,Installation of high efficiency wood burning cookstoves in Laos,Bridge Carbon SGT Asia Stoves Private Limited,Energy demand; Energy industries (renewable/non-renewable sources),,VMR0006,Registered,Lao,373095,Asia,7/11/2022,5/4/2022,5/3/2032
2522,Installation of high efficiency wood burning cookstoves in Thailand,Bridge Carbon SGT Asia Stoves Private Limited,Energy demand,,VMR0006,Registered,Thailand,1900000,Asia,12/21/2022,6/22/2021,6/21/2031
2523,Installation of high efficiency wood burning cookstoves in Vietnam,Bridge Carbon SGT Asia Stoves Private Limited,Energy demand,,VMR0006,Registered,Viet Nam,590000,Asia,1/19/2023,11/4/2021,11/3/2031
2520,Nanjing Landsea Green Center Building Energy Efficiency Project,Nanjing Langtong Commercial Real Estate Operation Management Co. Ltd.,Energy demand; Energy industries (renewable/non-renewable sources),,AMS-II.E.,Registered,China,1442,Asia,3/25/2022,6/1/2022,5/31/2032
2512,"AFFORESTATION OF DEGRADED GRASSLANDS IN VICHADA, COLOMBIA",Forest First Colombia S.A.S.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Colombia,139489,Latin America,5/25/2022,9/15/2016,9/14/2046
2514,PADAS Energy Biogas Plant,Multiple Proponents,Waste handling and disposal,,AM0073,Registered,Turkey,247871,Middle East,4/13/2022,10/18/2019,10/17/2026
2516,Lianyuan LFG Power Generation Project,"Lianyuan Xinzhongshui Environmental Protection Technology Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.D.; AMS-III.G.,Registered,China,40563,Asia,3/4/2022,1/1/2021,12/31/2030
2510,"CHINKO CONSERVATION AREA REDD+ PROJECT, CENTRAL AFRICAN REPUBLIC",African Parks RCA,Agriculture Forestry and Other Land Use,REDD,VM0009,Registered,Central African Republic,398553,Africa,11/28/2023,9/15/2016,9/14/2044
2505,Fuel Efficient Cooking in South Africa,TASC SA (Pty) Ltd.,Energy demand,,VMR0006,Registered,South Africa,103847,Africa,3/9/2022,8/20/2021,8/19/2031
2503,Liling LFG Power Generation Project,"Zhuzhou Xinzhongshui Environmental Protection Technology Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,China,96472,Asia,10/29/2021,10/12/2020,10/11/2030
2499,Guangzhou Huadu Shiling LFG Power Generation Project,"Guangzhou Zhongshui Recycling Environmental Protection Technology Co., Ltd.",Waste handling and disposal,,ACM0001,Registered,China,29193,Asia,8/6/2021,1/9/2020,1/8/2030
2498,Afforestation of degraded grasslands in Caazapa and Guairá,Miller Forest Investment AG,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Paraguay,204819,Latin America,1/14/2022,1/13/2016,1/12/2046
2496,IMPACT REFORESTATION IN THE CHACO PROJECT,Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Paraguay,254,Latin America,11/22/2023,1/1/2022,12/31/2051
2497,"TIST Program in Uganda, VCS-CCB 011",Clean Air Action Corporation,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Uganda,121978,Africa,6/20/2024,12/16/2003,12/15/2063
2489,Viet Nam Improved Cookstove Project by KCM – Improved Cookstove Project in Hoa Binh Province – CPA 002,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Registered,Viet Nam,37643,Asia,10/3/2022,6/27/2019,6/26/2029
2490,Viet Nam Improved Cookstove Project by KCM – Improved Cookstove Project in Phu Tho Province – CPA 003,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Registered,Viet Nam,46339,Asia,11/22/2022,6/27/2019,6/26/2029
2491,Viet Nam Improved Cookstove Project by KCM – Improved Cookstove Project in Phu Tho Province – CPA 004,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Registered,Viet Nam,45952,Asia,1/17/2023,6/28/2019,6/27/2029
2492,Viet Nam Improved Cookstove Project by KCM – Improved Cookstove Project in Thai Nguyen Province – CPA 005,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Registered,Viet Nam,45650,Asia,1/9/2023,6/21/2019,6/20/2029
2493,Viet Nam Improved Cookstove Project by KCM – Improved Cookstove Project in Thai Nguyen Province – CPA 006,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Registered,Viet Nam,44314,Asia,1/9/2023,6/28/2019,6/27/2029
2487,Viet Nam Improved Cookstove Project by KCM – Improved Cookstove Project in Hoa Binh Province – CPA 001,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Registered,Viet Nam,44888,Asia,8/4/2022,4/26/2019,4/25/2029
2485,Agri-SMART: Sustaining a resilient and inclusive development in Zambezia,Carbon Sink Group s.r.l.,Agriculture Forestry and Other Land Use,ALM,VM0017,Registered,Mozambique,163,Africa,6/12/2023,12/10/2020,12/9/2040
2479,Mahogany Plantation in India,Mahogani Vishwa Agro Pvt Ltd,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,India,8446,Asia,11/20/2023,6/28/2019,6/27/2049
2481,Generation Forest Group Project,"Futuro Forestal, S.A.",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Panama,27000,Latin America,3/17/2022,8/15/2016,8/14/2116
2473,Installation of High Efficient Cook Stoves by Enking International,EKI Energy Services Limited,Energy demand,,VMR0006,Registered,India,86825,Asia,6/9/2022,10/16/2019,10/15/2026
2471,Agroforestry and reforestation with small-scale farmers in Uganda,The PURE PROJECT SAS,Agriculture Forestry and Other Land Use,ARR,AR-AMS0007,Registered,Uganda,1214,Africa,7/26/2023,4/13/2016,4/12/2051
2469,Afforestation and restoration of degraded forests in Eastern Paraguay or Forestal Azul Carbon Project,Forestal Azul S.A.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Paraguay,14248,Latin America,3/15/2023,6/1/2018,5/31/2028
2468,Gaizhou Landfill Gas Power Generation Project,"Gaizhou Xinzhongshui Environmental Protection Technology Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,China,128590,Asia,7/23/2021,1/5/2021,1/4/2031
2461,Convergence Energy Services Ltd. (CESL) EV Charging Infrastructure Project,Convergence Energy Services Limited,Energy distribution; Energy industries (renewable/non-renewable sources); Transport,,VM0038,Registered,India,12334,Asia,1/3/2024,4/12/2019,4/11/2029
2460,GZL ENERGY BIOGAS PLANT,Multiple Proponents,"Energy industries (renewable/non-renewable sources); Livestock, enteric fermentation, and manure management; Waste handling and disposal",,AMS-I.D.; AMS-III.D.,Registered,Turkey,52348,Middle East,8/2/2021,6/30/2019,6/29/2029
2458,Guoluo Grassland Sustainable Management Project,"Qinghai Guanglv Landscaping Co., Ltd.",Agriculture Forestry and Other Land Use,ARR,VM0026,Registered,China,456953,Asia,12/18/2021,6/20/2016,6/19/2056
2455,Haicheng Landfill Gas Power Generation Project,"Haicheng Xinzhongshui Environmental Protection Technology Co., Ltd",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,China,81914,Asia,8/5/2021,9/9/2019,9/8/2029
2457,BYZ GLOBAL ENERGY BIOGAS PLANT,Multiple Proponents,"Energy industries (renewable/non-renewable sources); Livestock, enteric fermentation, and manure management; Waste handling and disposal",,AMS-I.D.; AMS-III.D.,Registered,Turkey,50576,Middle East,12/27/2021,7/30/2019,7/29/2029
2452,Laizhou Landfill Gas Power Generation Project,"Laizhou Xinzhongshui Environmental Protection Technology Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,China,78184,Asia,6/24/2021,5/18/2019,5/17/2029
2450,Starsight Energy - Rooftop Solar PV and Efficient Air Conditioners,Starsight Power Utility Limited,Energy demand; Energy industries (renewable/non-renewable sources),,AMS-I.F.; AMS-II.E.,Registered,Nigeria,4142,Africa,9/29/2021,7/3/2019,7/2/2026
2451,Shanxi Loufan Afforestation Project,Loufan County Forestry Workstation,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,China,163968,Asia,12/1/2021,9/30/2016,9/29/2076
2449,Tradewater International Dominican Republic,Tradewater International SRL,Fugitive emissions from production and consumption of halocarbons and sulphur hexafluoride,,VM0016,Registered,Dominican Republic,4000,Latin America,6/18/2021,2/19/2021,2/18/2031
2435,Distribution of Improved cook stove - Phase 7,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,12999,Asia,6/14/2023,,
2436,Distribution of Improved cook stove - Phase 8,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,12627,Asia,10/6/2022,,
2437,Distribution of Improved cook stove - Phase 9,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,13196,Asia,12/4/2022,,
2438,Distribution of Improved cook stove - Phase 10,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,12619,Asia,9/30/2022,,
2439,Distribution of Improved cook stove - Phase 18,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,12945,Asia,1/3/2023,,
2440,Distribution of Improved cook stove - Phase 20,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,12855,Asia,12/8/2022,,
2441,Distribution of Improved cook stove - Phase 22,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,12766,Asia,1/13/2024,,
2442,Distribution of Improved cook stove - Phase 24,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,12675,Asia,12/9/2022,,
2443,Distribution of Improved cook stove - Phase 25,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,12810,Asia,11/7/2022,,
2444,Distribution of Improved cook stove - Phase 17,G K Energy Marketers Pvt. Ltd,Energy demand,,AMS-II.G.,Registered,India,12945,Asia,12/7/2022,,
